,file_name,id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
0,food-data/Cleaned_data_files/additional_food_bucks_sites.csv,1,The Food Trust,Additional Food Bucks sites.xlsx,,,Shop 'n Save,336 Eighth St,New Kensington,PA,15068.0,,,,,40.564107,-79.763981,Mapbox Geocode,,,1.0,,,,1.0,0,,
1,food-data/Cleaned_data_files/additional_food_bucks_sites.csv,2,The Food Trust,Additional Food Bucks sites.xlsx,,,Dylamato's Market,5414 Second Avenue,Pittsburgh,PA,15207.0,,,,,40.402324,-79.941668,Mapbox Geocode,,,1.0,,,,1.0,0,,
2,food-data/Cleaned_data_files/additional_food_bucks_sites.csv,3,The Food Trust,Additional Food Bucks sites.xlsx,,,Main Street Farmers Market,139 S Main St,Washington,PA,15301.0,,,,,40.16533,-80.24396,Mapbox Geocode,,,1.0,,,,1.0,0,,
3,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,4,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Ambridge Farmer's Market,624 Park Road,Ambridge,PA,15003,Allegheny,"St. Mary's Church parking lot, near Do It Best; Thursday 4:00 PM-7:00 PM",,,40.586729,-80.229576,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
4,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,5,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Aspinwall Flea Market,217 Commerical Avenue,Aspinwall,PA,15215,Allegheny,Municipal parking lot; Sunday 7:00 AM-1:00 PM,,,40.490575,-79.90430500000002,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
5,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,6,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bachman's Greenhouse and Nursery,2905 Freeport Road,Natrona Heights,PA,15065,Allegheny,Daily 8:00 AM-7:00 PM,,,40.64001500000001,-79.711384,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
6,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,7,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bachman's Greenhouse and Nursery,Route 908 & Ekastown Road,Natrona Heights,PA,15065,Allegheny,Daily 10:00 AM-6:00 PM,,,40.667206,-79.730284,Allegheny County Health Department,July 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
7,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,8,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Beccari's Farm Market,5095 Thoms Run Road,Oakdale,PA,15071,Allegheny,Tuesday-Friday 12:00 PM-5:00 PM and Saturday-Sunday 12:00 PM-4:00 PM,,,40.37396500000001,-80.133129,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
8,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,9,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bedner's Farm,1520 Bower Hill Road,Pittsburgh,PA,15220,Allegheny,Daily 9:00 AM-6:00 PM,,,40.36114600000001,-80.089128,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
9,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,10,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Beechview Fresh Access,Broadway Avenue & Hampshire Avenue,Pittsburgh,PA,15216,Allegheny,Thursday 4:00 PM-7:00 PM,,,40.410567,-80.02467299999998,Allegheny County Health Department,June 20,September 12,1.0,,1.0,1.0,1.0,0,,
10,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,11,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bellevue Farmer's Market,34 N. Balph Avenue,Pittsburgh,PA,15202,Allegheny,Bayne Park; Wednesday 3:00 PM-7:00 PM,,,40.496526,-80.054299,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
11,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,12,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bethel Park Farmer's Market,Corrigan Drive,Bethel Park,PA,15102,Allegheny,South Park VIP parking lot; Tuesday 3:00 PM-7:00 PM,,,40.319687,-80.00854100000002,Allegheny County Health Department,June 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
12,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,13,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Blackberry Meadows Farm,7115 Ridge Road,Natrona Heights,PA,15065,Allegheny,Wednesday 11:00 AM-7:00 PM,,,40.657587,-79.747334,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
13,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,14,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bloomfield Farmer's Market,5050 Liberty Avenue,Pittsburgh,PA,15224,Allegheny,Saturday 9:00 AM-1:00 PM,,,40.459003,-79.94449300000002,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
14,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,15,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Braddock Farm Stand,Sixth Street & Braddock Avenue,Braddock,PA,15104,Allegheny,Saturday 10:00 AM-2:00 PM,,,40.403283,-79.868588,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
15,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,16,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Bridge's Farm,7108 Leechburg Road,New Kenington,PA,15068,Allegheny,Monday-Saturday 9:00 AM-6:00 PM and Sunday 9:00 AM-5:00 PM,,,40.517658,-79.764416,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
16,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,17,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Carrick Farmer's Market,1529 Brownsville Road,Pittsburgh,PA,15210,Allegheny,Wednesday 3:00 PM-7:00 PM,,,40.400141,-79.988968,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
17,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,18,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Clairton Green Grocer,533 Miller Avenue,Clairton,PA,15025,Allegheny,Family Dollar parking lot; Wednesday 3:00 PM-4:00 PM,,,40.294044,-79.883259,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
18,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,19,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Coraopolis Farmer's Market,1211 Fifth Avenue,Coraopolis,PA,15108,Allegheny,Presbyterian Church; Monday 3:30 PM-6:30 PM,,,40.516388,-80.16104399999998,Allegheny County Health Department,July 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
19,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,20,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,DeCarlo's Market,560 Mckeesport Road,Elizabeth,PA,15037,Allegheny,Monday-Saturday 8:00 AM-6:00 PM,,,40.278533,-79.875457,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
20,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,21,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Dillner Family Farm,4140 Sandy Hill Road,Gibsonia,PA,15044,Allegheny,Monday-Friday 10:00 AM-6:00 PM and Saturday-Sunday 9:00 AM-5:00 PM,,,40.669553,-79.921152,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
21,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,22,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Douds Floyd Farm,405 Pleasant Drive,Aliquippa,PA,15001,Allegheny,Monday-Saturday 11:00 AM-6:00 PM,,,40.653395,-80.33369,Allegheny County Health Department,August 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
22,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,23,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Duda's Farm Stand,1029 Lebanon Road,West Mifflin,PA,15122,Allegheny,Monday-Friday 10:00 AM-5:30 PM and Saturday-Sunday 10:00 AM-4:00 PM,,,40.36009,-79.93272900000002,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
23,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,24,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Duda's Farm Stand,Hayden Boulevard,Elizabeth,PA,15037,Allegheny,Monday-Friday 9:00 AM-5:30 PM and Saturday-Sunday 9:30 AM-4:30 PM,,,40.258934,-79.878584,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
24,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,25,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Duquesne Green Grocer,1 N. Linden Street,Duquesne,PA,15110,Allegheny,Greater Pittsburgh Community Food Bank; Thursday 3:00 PM-4:00 PM,,,40.37579,-79.842718,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
25,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,26,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,East Hills Green Grocer,2291 Wilner Drive,Pittsburgh,PA,15221,Allegheny,East Hills Community Center; Friday 1:00 PM-2:00 PM,,,40.454251,-79.869969,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
26,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,27,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,East Liberty Farmer's Market,N. Euclid Avenue,Pittsburgh,PA,15206,Allegheny,Garland Parklet lot next to firehouse; Monday 3:00 PM-7:00 PM,,,40.471654,-79.92214799999998,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
27,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,28,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Eichner's Farm Market,285 Richard Road,Wexford,PA,15090,Allegheny,Monday-Friday 9:00 AM-6:00 PM and Saturday-Sunday 9:00 AM-5:00 PM,,,40.60784500000001,-80.060142,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
28,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,29,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Elizabeth Farmer's Market,Water Street,Elizabeth,PA,15037,Allegheny,"2nd Saturday of the month, 9:00 AM-1:00 PM",,,40.272309,-79.888919,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
29,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,30,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Etna Farmer's Market,437 Butler Street,Pittsburgh,PA,15223,Allegheny,Thursday 3:00 PM-6:30 PM,,,40.499688,-79.944058,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
30,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,31,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Farmer's Co-Op of East Liberty,344 N. Sheridan Avenue,Pittsburgh,PA,15206,Allegheny,Next to Home Depot; Saturday 5:00 AM-12:00 PM,,,40.464359,-79.921285,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
31,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,32,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Forest Hills Farmer's Market,Ardmore Boulevard,Pittsburgh,PA,15221,Allegheny,Forest Hills Presbyterian Church; Friday 4:00 PM-7:00 PM,,,40.427339,-79.86283900000002,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
32,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,33,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Fox Chapel Farmer's Market,423 Fox Chapel Road,Pittsburgh,PA,15238,Allegheny,Shadyside Academy; Wednesday 3:00 PM-6:30 PM,,,40.522005,-79.886905,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
33,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,34,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Friel's Farm Market,390 Friel Road,Baden,PA,15005,Allegheny,Daily 11:00 AM-6:00 PM,,,40.631948,-80.156065,Allegheny County Health Department,July 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
34,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,35,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Glassport Green Grocer,440 Monongahela Avenue,Glassport,PA,15045,Allegheny,Glassport Honor Roll Park; Wednesday 4:30 PM-6:30 PM,,,40.327806,-79.892689,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
35,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,36,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Green Tree Farmer's Market,10 W. Manila Avenue,Pittsburgh,PA,15220,Allegheny,Green Tree Park; Thursday 4:00 PM-7:00 PM,,,40.418771,-80.04704699999998,Allegheny County Health Department,June 1,October 31,1.0,,1.0,1.0,1.0,0,,
36,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,37,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Harvest Valley Farm,6003 Cunningham Road,Gibsonia,PA,15044,Allegheny,Monday-Friday  10:00 AM-6:00 PM,,,40.663915,-79.93494399999999,Allegheny County Health Department,,,,,1.0,1.0,,0,,date_from missing;date_to missing;SNAP missing;food_bucks missing;
37,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,38,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Holy Cross Farmer's Market,123 Gilkeson Road,Pittsburgh,PA,15228,Allegheny,Monday 4:00 PM-7:00 PM,,,40.355484,-80.053081,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
38,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,39,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Homewood Fresh Access,7139 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,Last Saturday of the month 3:00 PM-7:00 PM,,,40.457852,-79.89771999999998,Allegheny County Health Department,July 1,October 31,1.0,,1.0,1.0,1.0,0,,
39,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,40,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Homewood Green Grocer,7227 Hamilton Avenue,Pittsburgh,PA,15208,Allegheny,Alma Illery Medical Center; Friday 11:30 AM-12:30 PM,,,40.4546,-79.89621700000002,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
40,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,41,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Homewood Backyard Market,7139 Frankstown Avenue,Pittsburgh,PA,15208,Allegheny,Wednesday 3:00 PM-5:30 PM,,,40.457852,-79.89771999999998,Allegheny County Health Department,July 1,July 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
41,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,42,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Janoski's Farm Market,1714 Route 30,Clinton,PA,15026,Allegheny,Daily 9:00 AM-6:00 PM,,,40.492125,-80.331248,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
42,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,43,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Jodikinos Farm Stand,2488 Route 18,Clinton,PA,15026,Allegheny,Daily 9:00 AM-6:00 PM,,,40.540033,-80.419116,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
43,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,44,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Larimer Farm Stand,413 Larimer Avenue,Pittsburgh,PA,15206,Allegheny,Larimer Community Garden & Urban Farm; 4th Sunday of the month 3:00 PM-7:00 PM,,,40.465052,-79.915181,Allegheny County Health Department,June 23,November 24,1.0,,1.0,1.0,1.0,0,,
44,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,45,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Late Bloomers Garden Club Farmer's Market,1840 Ardmore Boulevard,Pittsburgh,PA,15221,Allegheny,Friday 4:00 PM-7:00 PM,,,40.424984,-79.861141,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
45,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,46,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Lawrenceville Farmer's Market,250 Zeroth Street,Pittsburgh,PA,15201,Allegheny,Arsenal Park (near 40th St. entrance); Tuesday 4:00 PM-7:00 PM,,,40.467695,-79.96079499999998,Allegheny County Health Department,June 1,October 31,1.0,,1.0,1.0,1.0,0,,
46,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,47,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mallisee Farm,Saltsburg Road At Willow Village,Pittsburgh,PA,15239,Allegheny,Daily 11:00 AM-5:00 PM,,,40.475162,-79.77177900000002,Allegheny County Health Department,July 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
47,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,48,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Market Square Farmer's Market,Market Square,Pittsburgh,PA,15222,Allegheny,Thursday 10:00 AM-2:00 PM,,,40.441025,-80.002645,Allegheny County Health Department,June 1,October 31,1.0,,1.0,1.0,1.0,0,,
48,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,49,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mazurs Greenhouse and Farm,3333 Babcock Boulevard,Pittsburgh,PA,15237,Allegheny,Mazurs Autobody; Daily 10:00 AM-4:00 PM,,,40.533761,-80.019284,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
49,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,50,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,McConnell's Hill Farm,294 New Bethlehem Church Road,Aliquippa,PA,15001,Allegheny,Monday-Saturday 10:00 AM-6:00 PM and Sunday 10 AM-4 PM,,,40.534606,-80.29174499999998,Allegheny County Health Department,July 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
50,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,51,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,McKees Rocks Green Grocer,1100 Chartiers Avenue,McKees Rocks,PA,15136,Allegheny,5 Generation Bakers; Tuesday 12:00 PM-1:00 PM,,,40.46563,-80.06818,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
51,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,52,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mellon Square Farmer's Market,529 Smithfield Street,Pittsburgh,PA,15222,Allegheny,Friday 10:30 AM-1:30 PM,,,40.44090300000001,-79.998276,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
52,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,53,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Millvale Green Grocer,518 Grant Avenue,Pittsburgh,PA,15209,Allegheny,GAP Park; Tuesday 4:30 PM-5:30 PM,,,40.480754,-79.974368,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
53,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,54,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Misera Farms,Butler Logan Road,Tarentum,PA,15084,Allegheny,Saturday-Sunday 11:00 AM-4:00 PM,,,40.579492,-79.797134,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
54,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,55,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Monroeville Lion's Farmer's Market,2399 Tillbrook Road,Monroeville,PA,15146,Allegheny,Monroeville Community Park; Saturday 9:00 AM-12:30 PM,,,40.418342,-79.76398499999998,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
55,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,56,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,fresh access,Moon Township Farmer's Market,1000 Beaver Grade Road,Moon Township,PA,15108,Allegheny,Municipal Building; Wednesday 3:00 PM-6:00 PM,,,40.504587,-80.208135,Allegheny County Health Department,June 1,September 30,1.0,,1.0,1.0,1.0,0,,
56,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,57,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mt. Hope Farmer's Market,12106 Frankstown Road,Pittsburgh,PA,15235,Allegheny,Wednesday 2:00 PM-6:00 PM,,,40.470772,-79.82047800000002,Allegheny County Health Department,June 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
57,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,58,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mt. Lebanon Lions Farmer's Market,975 Washington Road,Pittsburgh,PA,15228,Allegheny,United Lutheran Church parking lot; Wednesday 4:00 PM-7:00 PM,,,40.37376,-80.04813100000001,Allegheny County Health Department,June 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
58,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,59,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mt. Lebanon Upton Farmer's Market,710 Washington Road,Pittsburgh,PA,15228,Allegheny,Saturday 9:00 AM-12:00 PM,,,40.379964,-80.045191,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
59,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,60,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Mt. Oliver/Knoxville Green Grocer,Brownsville Road At Hays Avenue,Pittsburgh,PA,15210,Allegheny,Clock Tower; Thursday 11:00 AM-12:00 PM,,,40.414217,-79.987975,Allegheny County Health Department,January 1,December 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
60,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,61,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,New Sheffield Farmer's Market,2816 Brodhead Road,Aliquippa,PA,15001,Allegheny,Wednesday 3:30 PM-6:30 PM,,,40.615515,-80.28545799999998,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
61,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,62,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Northside Farmer's Market,801 Union Place,Pittsburgh,PA,15212,Allegheny,Allegheny Commons East Park; Friday 3:00 PM-7:00 PM,,,40.454513,-80.002965,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
62,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,63,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Oakland Farmer's Market,4100 Forbes Avenue,Pittsburgh,PA,15213,Allegheny,Schenley Plaza; Friday 2:00 PM-6:00 PM,,,40.443386,-79.952135,Allegheny County Health Department,July 1,October 31,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
63,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,64,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Olde World Produce,1206 Route 51,Jefferson Hills,PA,15025,Allegheny,Ciccanti's Ristorante parking lot; Daily 9:30 AM-5:00 PM,,,40.31224,-79.938562,Allegheny County Health Department,July 1,September 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
64,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,65,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Original Farmer's Market,151 Parks Road,Cuddy,PA,15031,Allegheny,"Monday, Wednesday, and Friday 5:30 PM-9:00 PM",,,40.339917,-80.171283,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
65,food-data/Cleaned_data_files/allegheny_county_farmers_markets.csv,66,Allegheny County Health Department,Allegheny_County_Farmers_Markets_Locations_2019.csv,,farmer's market,Pennsylvania Market Building,108 Eighth Street,Pittsburgh,PA,15222,Allegheny,Saturday 8:00 AM-4:00 PM,,,40.45075900000001,-79.985309,Allegheny County Health Department,June 1,November 30,,,1.0,1.0,,0,,SNAP missing;food_bucks missing;
