"X","file_name","id","source_org","source_file","original_id","type","name","address","city","state","zip_code","county","location_description","phone","url","latitude","longitude","latlng_source","date_from","date_to","SNAP","WIC","FMNP","fresh_produce","food_bucks","free_distribution","open_to_spec_group","data_issues","group_by_cluster","group_id","fuzzy_group_within_cluster","merged_record"
1,"food-data/Cleaned_data_files//additional_food_bucks_sites.csv","2","The Food Trust","Additional Food Bucks sites.xlsx","","","Main Street Farmers Market","139 S Main Street","Washington","PA",15301,"Allegheny","","","",40.172985,-80.246581,"Mapbox Geocode","","",1,NA,NA,NA,1,0,"","",NA,NA,NA,"0"
3,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","4","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","52nd Street Market","601 52nd Street","Pittsburgh","PA",15201,"Allegheny","","","",40.478792,-79.951927,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",NA,NA,NA,"0"
4,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","5","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","Perry's Honeydripper","7006 Frankstown Avenue","Pittsburgh","PA",15208,"Allegheny","","","",40.458207,-79.900861,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",4,NA,NA,"0"
6,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","7","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","Butcher on Butler","5145 Butler Street","Pittsburgh","PA",15201,"Allegheny","","","",40.479645,-79.955229,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",NA,NA,NA,"0"
7,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","8","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","Gluten Free Goat","4905 Penn Avenue","Pittsburgh","PA",15224,"Allegheny","","","",40.465487,-79.944923,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",7,NA,NA,"0"
8,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","9","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","LA Market","511 Larimer Avenue","Pittsburgh","PA",15206,"Allegheny","","","",40.465564,-79.914164,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",8,NA,NA,"0"
9,"food-data/Cleaned_data_files//bridgeway_capital_hffi.csv","10","Pittsburgh Food Policy Council","Bridgeway Capital - HFFI Funds.xlsx","","supermarket","Day La Soul","829-831 E. Warrington Avenue","Pittsburgh","PA",15210,"Allegheny","","","",40.4216501,-79.9951377,"Mapbox Geocode","","",NA,NA,NA,1,NA,0,"","",9,NA,NA,"0"
10,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","11","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3150892","","Community Market","1710 Pacific Avenue","Natrona Heights","PA",15065,"","","","",40.621111,-79.724091,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",10,NA,NA,"0"
11,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","12","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3148048","","Community Market","1117 Mill Town Road","Verona","PA",15147,"","","","",40.4985,-79.79006,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",11,NA,NA,"0"
12,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","13","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3083227","","Coraopolis Cash Market","1017 Fourth Avenue","Coraopolis","PA",15108,"","","","",40.518315,-80.162816,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",12,NA,NA,"0"
13,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","14","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2693039","supermarket","Giant Eagle","5055 Library Road","Bethel Park","PA",15102,"","","","",40.338932,-80.025481,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",13,NA,NA,"0"
14,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","15","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2805222","supermarket","Giant Eagle","254 Yost Boulevard","Braddock Hills","PA",15221,"","","","",40.414499,-79.855295,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
15,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","16","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3161264","supermarket","Giant Eagle","600 Towne Square Way","Brentwood","PA",15227,"","","","",40.366271,-79.983039,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
16,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","17","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2654758","supermarket","Giant Eagle","132 Ben Avon Heights Road","Camp Horne","PA",15237,"","","","",40.522015,-80.070503,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
18,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","19","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3029807","supermarket","Giant Eagle","9901 Mountain View Drive","Century III","PA",15122,"","","","",40.339666,-79.949754,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
20,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","21","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","80632","supermarket","Giant Eagle","1705 S. Braddock Avenue","Edgewood","PA",15218,"","","","",40.425644,-79.886852,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
21,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","22","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168164","supermarket","Giant Eagle","800 Mckeesport Road","Elizabeth","PA",15037,"","","","",40.279897,-79.875592,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
22,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","23","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2845101","supermarket","Giant Eagle","910 Freeport Road","Fox Chapel","PA",15238,"","","","",40.48978,-79.89374,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
23,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","24","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3099409","supermarket","Giant Eagle","9001 Frankstown Road","Frankstown","PA",15235,"","","","",40.462675,-79.865261,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
25,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","26","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2835432","supermarket","Giant Eagle","420 East Waterfront Drive","Homestead","PA",15120,"","","","",40.411484,-79.90877,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
26,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","27","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2701552","supermarket","Giant Eagle","1800 Mckees Rocks Road","Kennedy Twp.","PA",15136,"","","","",40.467797,-80.097647,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
28,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","29","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3119721","supermarket","Giant Eagle","4680 Old William Penn Highway","Monroeville","PA",15146,"","","","",40.439216,-79.743366,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
29,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","30","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2952691","supermarket","Giant Eagle","4010 Monroeville Boulevard","Monroeville Blvd.","PA",15146,"","","","",40.432367,-79.772169,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",29,NA,NA,"0"
30,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","31","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168226","supermarket","Giant Eagle","5990 University Boulevard","Moon Twp.","PA",15108,"","","","",40.521952,-80.220568,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
31,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","32","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","16296","supermarket","Giant Eagle","8050 Mcknight Road","North Hills","PA",15237,"","","","",40.554889,-80.018984,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
33,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","34","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3174633","supermarket","Giant Eagle","1701 Lincoln Highway","North Versailles","PA",15137,"","","","",40.372166,-79.788541,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
35,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","36","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2663456","supermarket","Giant Eagle","230 Rodi Road","Penn Hills","PA",15235,"","","","",40.461922,-79.825159,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
37,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","38","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3158672","supermarket","Giant Eagle","155 Towne Centre Drive","Pine Township","PA",15090,"","","","",40.63379,-80.0554,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
38,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","39","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3152683","supermarket","Giant Eagle","100 Settlers Ridge Center Drive","Robinson Twp.","PA",15205,"","","","",40.441646,-80.151352,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
39,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","40","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2760795","supermarket","Giant Eagle","5550 Centre Avenue","Shadyside","PA",15232,"","","","",40.456474,-79.934462,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",39,NA,NA,"0"
40,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","41","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3155863","supermarket","Giant Eagle","1671 Butler Plank Road","Shaler","PA",15116,"","","","",40.537553,-79.964918,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
42,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","43","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2929702","supermarket","Giant Eagle","2021 Wharton Street","South Side","PA",15203,"","","","",40.432044,-79.977774,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
43,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","44","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2977355","supermarket","Giant Eagle","1901 Murray Avenue","Squirrel Hill","PA",15217,"","","","",40.435673,-79.922564,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",43,NA,NA,"0"
44,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","45","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2869549","supermarket","Giant Eagle","200 Allegheny River Boulevard","Verona","PA",15147,"","","","",40.49926,-79.844413,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
45,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","46","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2914092","supermarket","Giant Eagle","7000 Oxford Drive","Village Square","PA",15102,"","","","",40.346817,-80.047257,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
46,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","47","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2712572","supermarket","Giant Eagle","1717 Cochran Road","Virginia Manor","PA",15220,"","","","",40.39248,-80.06582,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
47,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","48","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3141762","supermarket","Giant Eagle","1356 Hoffman Boulevard","West Mifflin","PA",15122,"","","","",40.384128,-79.868332,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
49,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","50","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2976969","supermarket","Giant Eagle","2001 Lincoln Way","White Oak","PA",15131,"","","","",40.337059,-79.805657,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
50,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","51","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3162107","supermarket","Giant Eagle Express","2611 Freeport Road","Harmar","PA",15238,"","","","",40.537821,-79.838774,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
51,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","52","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3162338","","Gorkhali Store","2116 Brownsville Road","Mt. Oliver","PA",15210,"","","","",40.392705,-79.987105,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",51,NA,NA,"0"
52,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","53","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2796169","","Himalaya Grocery","3621 Brownsville Road","Brentwood","PA",15227,"","","","",40.373299,-79.975256,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
53,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","54","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3136218","supermarket","Kuhn's","661 Lincoln Avenue","Bellevue","PA",15202,"","","","",40.49717,-80.060283,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",53,NA,NA,"0"
54,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","55","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","78112","supermarket","Kuhn's","825 Beaver Grade Road","Moon Twp.","PA",15108,"","","","",40.517395,-80.219291,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",54,NA,NA,"0"
55,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","56","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2782779","supermarket","Kuhn's","4801 Mcknight Road","North Hills","PA",15237,"","","","",40.52485,-80.0077,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
56,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","57","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","9200","supermarket","Kuhn's","1130 Highwood Street","North Side","PA",15212,"","","","",40.468558,-80.026566,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",56,NA,NA,"0"
57,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","58","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","84011","supermarket","Kuhn's","3125 Banksville Road","South Hills","PA",15216,"","","","",40.399808,-80.043455,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",57,NA,NA,"0"
58,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","59","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","1093082","supermarket","Kuhn's","700 Buelah Road","Turtle Creek","PA",15145,"","","","",40.42695,-79.83493,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",58,NA,NA,"0"
60,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","61","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2804345","","Murray Avenue Kosher","1916 Murray Avenue","Squirrel Hill","PA",15217,"","","","",40.435512,-79.923029,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",43,NA,NA,"0"
61,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","62","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3175606","","Pittsburgh Commissary","79 Soldiers Lane","Moon Twp.","PA",15108,"","","","",40.501879,-80.218445,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
62,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","63","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3040453","","Save A Lot","25 Foster Avenue","Crafton","PA",15205,"","","","",40.440703,-80.069422,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",62,NA,NA,"0"
63,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","64","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168198","","Sav-A-Lot","9 Duquesne Plaza","Duquesne","PA",15110,"","","","",40.374697,-79.8469,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
64,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","65","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3166464","","Sav-A-Lot","355 Lincoln Highway","North Versailles","PA",15137,"","","","",40.384491,-79.821281,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",64,NA,NA,"0"
66,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","67","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2691661","","Shop N Save","5001 Library Road","Bethel Park","PA",15102,"","","","",40.341029,-80.024486,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
67,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","68","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","48814","","Shop N Save","1119 Brownsville Road","Brentwood","PA",15210,"","","","",40.404833,-79.989725,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",67,NA,NA,"0"
68,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","69","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3015114","","Shop N Save","4647 Buttermilk Hollow Road","Buttermilk Hollow","PA",15122,"","","","",40.361,-79.906539,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
69,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","70","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2739635","","Shop N Save","799 Castle Shannon Boulevard","Castle Shannon","PA",15234,"","","","",40.369204,-80.028635,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",69,NA,NA,"0"
70,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","71","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2896675","","Shop N Save","1850 Centre Avenue","Centre Ave","PA",15219,"","","","",40.44306,-79.98162,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",70,NA,NA,"0"
71,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","72","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","28396","","Shop N Save","2381 Mountain View Drive","Century Square","PA",15122,"","","","",40.344918,-79.946601,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
72,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","73","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168274","","Shop N Save Village","1886 Homeville Road","Duquesne Village","PA",15122,"","","","",40.365402,-79.873246,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
73,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","74","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168229","","Shop N Save","917 Butler Street","Glenshaw","PA",15223,"","","","",40.511435,-79.949184,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
74,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","75","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3123920","","Shop N Save","4548 Broadway Boulevard","Haymaker Village","PA",15146,"","","","",40.389155,-79.767195,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
75,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","76","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2791443","","Shop N Save","2100 Washington Pike","Heidelberg","PA",15106,"","","","",40.38475,-80.09314,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",75,NA,NA,"0"
76,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","77","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3168120","","Shop N Save","2362 Golden Mile Highway","Holiday Park","PA",15239,"","","","",40.47533,-79.70729,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
77,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","78","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3158901","","Shop N Save","600 Market Place Drive","Imperial","PA",15071,"","","","",40.440211,-80.241232,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
78,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","79","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2805720","","Shop N Save","450 Sixth Street","Lawrenceville","PA",15201,"","","","",40.483229,-79.948619,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
80,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","81","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2694562","","Shop N Save","125 Virginia Avenue","Mt. Washington","PA",15211,"","","","",40.429429,-80.007974,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",80,NA,NA,"0"
81,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","82","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2994319","","Shop N Save","2103 Noblestown Road","Noblestown","PA",15205,"","","","",40.430659,-80.052001,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
82,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","83","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2984266","","Shop N Save","4313 Walnut Street","Olympia","PA",15132,"","","","",40.322228,-79.834027,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
83,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","84","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3007247","","Shop N Save","1130 Perry Highway","Pines Plaza","PA",15237,"","","","",40.54783,-80.0351,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
84,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","85","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","3054998","","Shop N Save","184 Rochester Road","Rochester Road","PA",15229,"","","","",40.519815,-80.018107,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",84,NA,NA,"0"
85,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","86","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2844118","","Shop N Save","908 Little Deer Creek Valley Road","Russelton","PA",15076,"","","","",40.608671,-79.833507,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",NA,NA,NA,"0"
86,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","87","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","2717654","","Shop N Save","1620 Babcock Boulevard","Shaler","PA",15209,"","","","",40.499484,-79.979598,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",86,NA,NA,"0"
88,"food-data/Cleaned_data_files//cleaned_agh_wic.csv","89","Western Pennsylvania Regional Data Center","Allegheny_County_WIC_Vendor_Locations.csv","51225","","Shur Save","4401 Liberty Avenue","Bloomfield","PA",15224,"","","","",40.464046,-79.952134,"2","","",NA,1,NA,NA,NA,0,"0","lat/long invalid;no date/time info;state assumed PA;missing type",88,NA,NA,"0"
