id,source_org,source_file,original_id,type,name,address,city,state,zip_code,county,location_description,phone,url,latitude,longitude,latlng_source,date_from,date_to,SNAP,WIC,FMNP,fresh_produce,food_bucks,free_distribution,open_to_spec_group,data_issues
NA,USDA,PA.xlsx,NA,NA,Walgreens 09043,1701 William Flynn Hwy,Glenshaw,PA,15116,ALLEGHENY,NA,NA,NA,40.538826,-79.962555,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 7924,2270 Noblestown Rd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.428047,-80.053696,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Penn Aiken Dairy,5401 Penn Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.464718,-79.936203,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Blue Eagle Market,726 Broadway Ave,MC Kees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.472816,-80.074203,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 09736,4885 McKnight Rd Ste 7,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.529381,-80.008751,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 10282,30 Pine Creek Rd,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.586784,-80.043983,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Gordon Food Service Store LLC MP 136,1 Urbano Way,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.457901,-80.166237,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 69,8000 McKnight Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.550568,-80.01918,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,In & Out Corner Market,300 Helen St,MC Kees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.473999,-80.057259,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GIBSONIA GIANT EAGLE,400 Northtowne Sq,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.635731,-79.941368,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walmart 3738,100 Highlands Mall,Natrona Heights,PA,15065,ALLEGHENY,NA,NA,NA,40.646206,-79.712196,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Unimart,748 Brownsville Rd,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.408554,-79.991226,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Target Stores 2385,2661 Freeport Rd,Pittsburgh,PA,15238,ALLEGHENY,NA,NA,NA,40.537399,-79.837234,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 236,240 Mount Nebo Pointe Rd,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.535011,-80.064651,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 1831,400 Walmart Dr # B1,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.62225,-79.944115,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Kuhn s Market,700 Beulah Rd,Turtle Creek,PA,15145,ALLEGHENY,NA,NA,NA,40.426727,-79.835388,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 218,1099 Mountain View Dr,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.3461,-79.946579,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 3810,28 Highlands Mall,Natrona Heights,PA,15065,ALLEGHENY,NA,NA,NA,40.646248,-79.71022,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 10917,6906 University Blvd,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.517277,-80.220886,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,New Big Toms Corner Store,1300 Woodland Ave,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.469124,-80.030113,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,BP Food Mart,231 5th Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.350956,-79.865456,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4019,100 Allegheny River Blvd,Verona,PA,15147,ALLEGHENY,NA,NA,NA,40.50045,-79.843262,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Bailie Food Mart,2316 Bailey Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.341465,-79.849228,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 09950,2055 Washington Pke,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.387852,-80.090454,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Kolos International Food Store,114 E Main St,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.407578,-80.086418,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7485,4779 Liberty Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.460827,-79.947472,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7508,1001 Washington Pike,Bridgeville,PA,15017,ALLEGHENY,NA,NA,NA,40.366184,-80.106964,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7517,3299 Saw Mill Run Blvd,Pittsburgh,PA,15227,ALLEGHENY,NA,NA,NA,40.375759,-79.983582,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Fa s Market,623 Jones Ave,Braddock,PA,15104,ALLEGHENY,NA,NA,NA,40.403996,-79.862175,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sam's Club 4952,2000 Village Center Dr,Tarentum,PA,15084,ALLEGHENY,NA,NA,NA,40.566074,-79.802132,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sam's Club 6575,249 Summit Park Dr,Pittsburgh,PA,15275,ALLEGHENY,NA,NA,NA,40.448364,-80.177429,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sam's Club 6677,3621 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.432884,-79.799576,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sam's Club 6678,289 Nebo Point Dr,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.535046,-80.067459,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sam's Club 6679,2251 Century Dr,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.344086,-79.94738,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 43,155 Towne Centre Dr,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.631577,-80.05455,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 10345,7628 Penn Ave,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.447014,-79.894867,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Trail View,209 Industry Rd,Buena Vista,PA,15018,ALLEGHENY,NA,NA,NA,40.272404,-79.79776,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Aldi 73,114 McKees Rocks Plz,MC Kees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.464664,-80.057556,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Market Outlet,1809 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.450592,-79.984711,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar General 11536,620 7th St,Clairton,PA,15025,ALLEGHENY,NA,NA,NA,40.293056,-79.888832,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4084,1712 Mount Royal Blvd,Glenshaw,PA,15116,ALLEGHENY,NA,NA,NA,40.524982,-79.962189,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 1982,6320 Shakespeare St,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.459026,-79.920929,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 2467,1868 Homeville Rd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.393948,-79.88868,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Frankstown Shell,6701 Frankstown Ave,Pittsburgh,PA,15208,ALLEGHENY,NA,NA,NA,40.458607,-79.907608,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 09187,1741 Washington Rd,Pittsburgh,PA,15241,ALLEGHENY,NA,NA,NA,40.347286,-80.05442,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Walgreens 09188,4 Old Clairton Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.340656,-79.964645,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Homestead Food Mart,238 E 8th Ave,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.407314,-79.910217,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-Eleven 188,321 Camp Hollow Rd,West Mifflin,PA,15122,ALLEGHENY,NA,NA,NA,40.349525,-79.92704,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Target Stores 1270,1717 Lebanon Church Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.34779,-79.95163,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 4675,27 Duquesne Blvd,Duquesne,PA,15110,ALLEGHENY,NA,NA,NA,40.373367,-79.84465,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 4774,533 Miller Ave,Clairton,PA,15025,ALLEGHENY,NA,NA,NA,40.293968,-79.883018,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 4962,1768 Golden Mile Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.443695,-79.713478,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 5224,340 Curry Hollow Rd A,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.335934,-79.974571,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 5250,2020 Wharton St,Pittsburgh,PA,15203,ALLEGHENY,NA,NA,NA,40.430344,-79.977142,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 5275,450 56th St B,Pittsburgh,PA,15201,ALLEGHENY,NA,NA,NA,40.483925,-79.947632,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 5518,607 Lincoln Ave,East Liberty,PA,15206,ALLEGHENY,NA,NA,NA,40.461727,-79.907661,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 5940,715 E 8th Ave,Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.409252,-79.90081,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 7104,2020 Spring Garden Ave,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.469975,-79.98597,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 7199,1917 Centre Ave,Pittsburgh,PA,15219,ALLEGHENY,NA,NA,NA,40.443523,-79.980499,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 775,152 McKees Rocks Plz,MC Kees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.464981,-80.056587,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 7618,1201 Foster Ave,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.440334,-80.068893,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 824,1500 Yost Blvd,Pittsburgh,PA,15221,ALLEGHENY,NA,NA,NA,40.409634,-79.856102,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 1631,130 Lysle Blvd,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.351147,-79.867661,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 1769,355 Lincoln Hwy Ste 8,North Versailles,PA,15137,ALLEGHENY,NA,NA,NA,40.381916,-79.818733,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 2116,240 Hays Ave,Pittsburgh,PA,15210,ALLEGHENY,NA,NA,NA,40.414268,-79.987778,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 2396,909 Main St,Sharpsburg,PA,15215,ALLEGHENY,NA,NA,NA,40.494541,-79.933266,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 3182,123 Lincoln Ave,Millvale,PA,15209,ALLEGHENY,NA,NA,NA,40.478672,-79.968918,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 3340,14 Creighton Russellton Rd,Russellton,PA,15076,ALLEGHENY,NA,NA,NA,40.617245,-79.832809,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 3675,7627 Penn Ave,Wilkinsburg,PA,15221,ALLEGHENY,NA,NA,NA,40.446781,-79.893982,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 4708,300 Broadway St,Carnegie,PA,15106,ALLEGHENY,NA,NA,NA,40.408497,-80.085793,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 6137,5160 Penn Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.464664,-79.940575,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 6347,401 6th St,Braddock,PA,15104,ALLEGHENY,NA,NA,NA,40.403336,-79.868629,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 6554,2347 5th Ave,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.354141,-79.836624,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 6598,9010 Frankstown Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.461075,-79.866173,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Family Dollar 7123,3107 Liberty Way,McKeesport,PA,15133,ALLEGHENY,NA,NA,NA,40.324242,-79.856895,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Schwartz Supermarket Store,3235 Brighton Rd,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.476128,-80.031624,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Eden's Market,99 Alfred St,Pittsburgh,PA,15228,ALLEGHENY,NA,NA,NA,40.380306,-80.043053,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,J & S Food Mart,625 W Grant Ave,Duquesne,PA,15110,ALLEGHENY,NA,NA,NA,40.372013,-79.85157,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,GetGo 3489,2401 Ferguson Rd,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.555573,-79.971672,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,CVS Pharmacy 258,5703 Steubenville Pike,MC Kees Rocks,PA,15136,ALLEGHENY,NA,NA,NA,40.452034,-80.133972,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 618,5253 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.331806,-80.02282,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10919,4534 Broadway Blvd,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.390221,-79.766037,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Giant Eagle 47,100 Settlers Ridge Center Dr,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.441887,-80.152657,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 1012,324 Towne Square Way,Brentwood,PA,15227,ALLEGHENY,NA,NA,NA,40.367634,-79.982201,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4222,1020 Village Center Dr,Tarentum,PA,15084,ALLEGHENY,NA,NA,NA,40.568443,-79.80262,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 6968,600 Rodi Rd,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.449108,-79.827255,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7139,1020 Mount Royal Blvd,Pittsburgh,PA,15223,ALLEGHENY,NA,NA,NA,40.516953,-79.958954,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Sunoco 7144,195 N Craig St,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.449574,-79.950645,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Costco Wholesale 0332,202 Costco Dr,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.458073,-80.166626,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Costco Wholesale 0649,501 Waterfront Dr W,West Homestead,PA,15120,ALLEGHENY,NA,NA,NA,40.403896,-79.920181,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,7-Elelven 165,601 Penn Ave,Pittsburgh,PA,15222,ALLEGHENY,NA,NA,NA,40.442791,-80.002144,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,TSP 224,4010 Penn Ave,Pittsburgh,PA,15224,ALLEGHENY,NA,NA,NA,40.465183,-79.957565,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,TSP 223,6680 Frankstown Ave,Pittsburgh,PA,15206,ALLEGHENY,NA,NA,NA,40.458702,-79.90831,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,TSP 219,3500 Forbes Ave,Pittsburgh,PA,15213,ALLEGHENY,NA,NA,NA,40.439941,-79.959129,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,TSP 221,100 E 7th Ave,Tarentum,PA,15084,ALLEGHENY,NA,NA,NA,40.601936,-79.756981,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 11916,4770 McKnight Rd Ste A,Pittsburgh,PA,15237,ALLEGHENY,NA,NA,NA,40.523308,-80.005333,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Turtle Creek Isaly's Diner,107 Penn Plz,Turtle Creek,PA,15145,ALLEGHENY,NA,NA,NA,40.405674,-79.826363,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Uni Mart,298 Knoedler Rd,Pittsburgh,PA,15236,ALLEGHENY,NA,NA,NA,40.342033,-79.981583,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Uni Mart,1601 Lowrie St,Pittsburgh,PA,15212,ALLEGHENY,NA,NA,NA,40.462803,-79.983238,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Verona Shell,4901 Allegheny River Blvd,Verona,PA,15147,ALLEGHENY,NA,NA,NA,40.485207,-79.856926,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Dollar Tree 4287,47 Walsh Rd,Pittsburgh,PA,15205,ALLEGHENY,NA,NA,NA,40.439602,-80.07106,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Las Palmas,700 Brookline Blvd,Pittsburgh,PA,15226,ALLEGHENY,NA,NA,NA,40.394806,-80.021523,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 07825,201 Devine Dr,Wexford,PA,15090,ALLEGHENY,NA,NA,NA,40.617828,-80.090355,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 07832,4155 Ewalt Rd,Gibsonia,PA,15044,ALLEGHENY,NA,NA,NA,40.625927,-79.942825,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 07843,3700 Walnut St,McKeesport,PA,15132,ALLEGHENY,NA,NA,NA,40.326763,-79.83992,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10904,4960 William Flynn Hwy Ste 10,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.603886,-79.947044,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10905,1701 Duncan Ave,Allison Park,PA,15101,ALLEGHENY,NA,NA,NA,40.566422,-79.998596,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10906,5235 Library Rd,Bethel Park,PA,15102,ALLEGHENY,NA,NA,NA,40.333031,-80.023766,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10908,5990 University Blvd Ste 30,Coraopolis,PA,15108,ALLEGHENY,NA,NA,NA,40.519936,-80.217804,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10911,2001 Lincoln Way,White Oak,PA,15131,ALLEGHENY,NA,NA,NA,40.337482,-79.808701,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10915,109 Allegheny River Blvd,Oakmont,PA,15139,ALLEGHENY,NA,NA,NA,40.512444,-79.843475,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10916,517 Beaver St,Sewickley,PA,15143,ALLEGHENY,NA,NA,NA,40.539928,-80.179947,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10917,4011 William Penn Hwy,Monroeville,PA,15146,ALLEGHENY,NA,NA,NA,40.438446,-79.772324,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10933,1956 Greentree Rd,Pittsburgh,PA,15220,ALLEGHENY,NA,NA,NA,40.394588,-80.066292,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
NA,USDA,PA.xlsx,NA,NA,Rite Aid 10945,3434 William Penn Hwy,Pittsburgh,PA,15235,ALLEGHENY,NA,NA,NA,40.430054,-79.81237,agency,NA,NA,1,0,0,0,0,0,NA,no type;no phone;no date/time info
