id,name,type,address,street_one,street_two,city,state,zip_code,location_description,date_from,date_to,open_time1,close_time1,open_time2,close_time2,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,SNAP,WIC,FMNP,fresh_produce-healthy,MRFEI_score,latitude,longitude,open_to_spec_group,food_bucks
NA,Uni Mart,NA,2321 Worton Blvd NA,NA,NA,West Mifflin,PA,15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.360252,-79.87178,NA,NA
NA,Sheetz 459,NA,2175 Hulton Rd NA,NA,NA,Verona,PA,15147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.526405,-79.816048,NA,NA
NA,BFS Foods 64,NA,3984 Monroeville Blvd NA,NA,NA,Monroeville,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.436333,-79.772949,NA,NA
NA,Giant Eagle 68,NA,5990 University Blvd NA,NA,NA,Coraopolis,PA,15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.519936,-80.217804,NA,NA
NA,Aldi 47,NA,239 Clairton Blvd NA,NA,NA,West Mifflin,PA,15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.337536,-79.937469,NA,NA
NA,Target 2757,NA,6231 Penn Ave NA,NA,NA,Pittsburgh,PA,15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.460236,-79.92141,NA,NA
NA,7- Eleven  170 F 170,NA,429 Wood St NA,NA,NA,Pittsburgh,PA,15222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.440178,-80.000771,NA,NA
NA,Subzi Mandi,NA,3103 Banksville Rd NA,NA,NA,Pittsburgh,PA,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.40023,-80.043716,NA,NA
NA,Exxon,NA,1405 N State St NA,NA,NA,Clairton,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.317894,-79.898903,NA,NA
NA,Sheetz 468,NA,3457 William Penn Hwy NA,NA,NA,Pittsburgh,PA,15235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.429951,-79.810387,NA,NA
NA,Circle K 4235,NA,200 Market Place Dr NA,NA,NA,Imperial,PA,15126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.484314,-80.351875,NA,NA
NA,GetGo 3280,NA,1700 William Flynn Hwy NA,NA,NA,Glenshaw,PA,15116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.538803,-79.962486,NA,NA
NA,The Elliotts Town Market,NA,928 Chartiers Ave NA,NA,NA,Pittsburgh,PA,15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443832,-80.040421,NA,NA
NA,Jos Coffee Shop,NA,3100 Versailles Ave NA,NA,NA,McKeesport,PA,15131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.345139,-79.84082,NA,NA
NA,Cash N Carry,NA,7920 Saltsburg Rd NA,NA,NA,Pittsburgh,PA,15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.477222,-79.75959,NA,NA
NA,Trader Joes 630,NA,1600 Washington Rd Ste 1,NA,NA,Pittsburgh,PA,15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.354389,-80.050247,NA,NA
NA,Aldi 77,NA,11800 Perry Hwy NA,NA,NA,Wexford,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.627735,-80.055565,NA,NA
NA,Dollar Tree 4790,NA,1701 Duncan Ave Ste 10,NA,NA,Allison Park,PA,15101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.566422,-79.998596,NA,NA
NA,Sheetz 476,NA,3025 Babcock Blvd NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.515194,-80.008842,NA,NA
NA,Mega Deli,NA,995 Greensburg Pike NA,NA,NA,East Pittsburgh,PA,15112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.416763,-79.839432,NA,NA
NA,Grow Pittsburgh Farm Stands,NA,605 Braddock Ave NA,NA,NA,Braddock,PA,15104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.403103,-79.868294,NA,NA
NA,One Stop Mini Mart,NA,751 E Warrington Ave NA,NA,NA,Pittsburgh,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.421852,-79.994423,NA,NA
NA,"Elizabeth Pharmacy, Inc.",NA,5041 2nd Ave NA,NA,NA,Pittsburgh,PA,15207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.4072,-79.943268,NA,NA
NA,Braddock Avenue Express,NA,1101 S Braddock Ave NA,NA,NA,Pittsburgh,PA,15218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.432709,-79.893913,NA,NA
NA,Super Mart,NA,1761 Pine Hollow Rd NA,NA,NA,McKees Rocks,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.475864,-80.100143,NA,NA
NA,Memes Market,NA,1608 Walz St NA,NA,NA,Pittsburgh,PA,15212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.463306,-79.991203,NA,NA
NA,Cogos 1780,NA,3402 Main St NA,NA,NA,Homestead,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.386551,-79.90274,NA,NA
NA,Whole Foods 10377,NA,10576 Perry Hwy NA,NA,NA,Wexford,PA,15090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.612068,-80.054199,NA,NA
NA,Squids Coffee Shop,NA,607 Grant Ave NA,NA,NA,Duquesne,PA,15110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.372093,-79.851341,NA,NA
NA,Hanini Market,NA,1105 Franklin Ave NA,NA,NA,Pittsburgh,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.438927,-79.878822,NA,NA
NA,Dollar General 13486,NA,1718 Broadview Blvd NA,NA,NA,Natrona Heights,PA,15065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.623268,-79.724915,NA,NA
NA,Cogo's 1493,NA,620 Lincoln Ave NA,NA,NA,Bellevue,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.497433,-80.059196,NA,NA
NA,7- Eleven - F 119,NA,22 Grant Ave NA,NA,NA,Pittsburgh,PA,15223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.503883,-79.948753,NA,NA
NA,Dollar Tree 4994,NA,1600 Hoffman Blvd NA,NA,NA,West Mifflin,PA,15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.382389,-79.868668,NA,NA
NA,Rite Aid 10934,NA,2336 Ardmore Blvd NA,NA,NA,Pittsburgh,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.416664,-79.848282,NA,NA
NA,Cogos 1784,NA,1530 Potomac Ave NA,NA,NA,Pittsburgh,PA,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.397018,-80.035713,NA,NA
NA,Dollar Tree 5033,NA,8 Quaker Village Shopping Ctr NA,NA,NA,Leetsdale,PA,15056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.558041,-80.204536,NA,NA
NA,Dollar Tree 5038,NA,4714 McKnight Rd NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.517067,-80.004509,NA,NA
NA,7-Eleven 36187H,NA,4630 William Flynn Hwy NA,NA,NA,Allison Park,PA,15101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.590599,-79.948151,NA,NA
NA,EZ Energy 315/ 7-Eleven Store 36195H 36195H,NA,2 Heckel Rd NA,NA,NA,McKees Rocks,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.472599,-80.093254,NA,NA
NA,EZ Energy 354/ 7-Eleven Store 36199H 36199H,NA,1102 Perry Hwy NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.544941,-80.035889,NA,NA
NA,American Natural 5,NA,3800 Walnut St NA,NA,NA,McKeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.325592,-79.839378,NA,NA
NA,American Natural 12,NA,103 E 22nd Ave NA,NA,NA,Homestead,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.397427,-79.902596,NA,NA
NA,Brookline Sunoco,NA,533 Brookline Blvd NA,NA,NA,Pittsburgh,PA,15226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.395721,-80.022652,NA,NA
NA,Mei A Asian Grocery,NA,228 5th Ave NA,NA,NA,McKeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.350914,-79.865295,NA,NA
NA,Aldi 79,NA,2628 East Carson St NA,NA,NA,Pittsburgh,PA,15203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427162,-79.967392,NA,NA
NA,Sheetz 500,NA,1910 Mt Nebo Rd NA,NA,NA,Sewickley,PA,15143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.5532,-80.113899,NA,NA
NA,Marshall's Ltd.,NA,1520 Spring Garden Ave NA,NA,NA,Pittsburgh,PA,15212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.464699,-79.985809,NA,NA
NA,CVS 10034,NA,611 Duncan Ave NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.568375,-80.023155,NA,NA
NA,Lampert's Deli Express,NA,2010 Eden Park Blvd NA,NA,NA,McKeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.342789,-79.828896,NA,NA
NA,Fueland 228,NA,1927 Brownsville Rd NA,NA,NA,Pittsburgh,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.395298,-79.986801,NA,NA
NA,Us Gas,NA,4215 Ohio River Blvd NA,NA,NA,Pittsburgh,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.487545,-80.056,NA,NA
NA,GetGo 3003,NA,3247 E Carson St NA,NA,NA,Pittsburgh,PA,15203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.421555,-79.958725,NA,NA
NA,GetGo 3021,NA,7675 McKnight Rd NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.545288,-80.01619,NA,NA
NA,Dollar Tree 5207,NA,1061 Washington Ave NA,NA,NA,Carnegie,PA,15106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.398071,-80.083298,NA,NA
NA,Nepali Bazaar,NA,4040 Saw Mill Run Blvd NA,NA,NA,Pittsburgh,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.367813,-79.983818,NA,NA
NA,Target 2787,NA,201 S Hills Vlg NA,NA,NA,Pittsburgh,PA,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.341427,-80.053009,NA,NA
NA,Shell N. Versailles,NA,505 Lincoln Hwy NA,NA,NA,North Versailles,PA,15137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.384335,-79.823799,NA,NA
NA,CR Petroleum LLC/ Fueland 203,NA,101 Mile Lock Ln NA,NA,NA,Brackenridge,PA,15014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.604576,-79.733955,NA,NA
NA,"CIO Stores, LLC 13 13",NA,1980 Painters Run Rd NA,NA,NA,Pittsburgh,PA,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.362965,-80.084785,NA,NA
NA,"CIO Stores, LLC 14 14",NA,1909 Painters Run Rd NA,NA,NA,Pittsburgh,PA,15241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.362808,-80.083366,NA,NA
NA,"CIO Stores, LLC 15 15",NA,2305 O'neil Blvd NA,NA,NA,Mckeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.353027,-79.825424,NA,NA
NA,Asia Grocery,NA,1237 Route 51 NA,NA,NA,Clairton,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.310753,-79.937553,NA,NA
NA,Taza Market,NA,500 2nd Street NA,NA,NA,Pitcairn,PA,15140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.402569,-79.777924,NA,NA
NA,Carl's Cafe,NA,337 5th Ave NA,NA,NA,Braddock,PA,15104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.414223,-79.881691,NA,NA
NA,Aldi 80,NA,5631 Baum Blvd NA,NA,NA,Pittsburgh,PA,15206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.458138,-79.934723,NA,NA
NA,American Natural 9,NA,5738 Smithfield St NA,NA,NA,McKeesport,PA,15135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.311306,-79.824921,NA,NA
NA,Sheetz 515,NA,4599 Library Rd NA,NA,NA,Bethel Park,PA,15102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.351242,-80.023338,NA,NA
NA,Pit Stop Express,NA,4501 Ohio River Blvd NA,NA,NA,Pittsburgh,PA,15202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.491508,-80.061203,NA,NA
NA,The Fresh Market 138,NA,1551 Washington Rd NA,NA,NA,Mt Lebanon,PA,15228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.354679,-80.050117,NA,NA
NA,Clairton Mini Mart,NA,672 Miller Ave NA,NA,NA,Clairton,PA,15025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.29026,-79.884117,NA,NA
NA,7-eleven Store 36135A,NA,850 Boyce Rd. NA,NA,NA,Bridgeville,PA,15017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.328339,-80.125214,NA,NA
NA,7-eleven Store 36159A,NA,1350 Wildwood Rd NA,NA,NA,Gibsonia,PA,15044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.594669,-79.994194,NA,NA
NA,7-eleven Store 36144A,NA,95 Warrendale Bayne Rd NA,NA,NA,Warrendale,PA,15086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.653961,-80.082291,NA,NA
NA,Shop Mart,NA,625 Ardmore Blvd NA,NA,NA,Pittsburgh,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.437172,-79.873596,NA,NA
NA,Broadway Market,NA,295 Broadway Ave NA,NA,NA,McKees Rocks,PA,15136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.467667,-80.067131,NA,NA
NA,7-Eleven 36188H,NA,4775 McKnight Rd NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.521503,-80.005287,NA,NA
NA,Munhall Gasoline Service,NA,2907 Homestead Duquesne Rd NA,NA,NA,Homestead,PA,15120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.391308,-79.894058,NA,NA
NA,Ross's Centre Ave Shop N Save,NA,1850 Centre Ave NA,NA,NA,Pittsburgh,PA,15219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.442684,-79.981972,NA,NA
NA,Speedway 2900,NA,4830 William Penn Hwy NA,NA,NA,Monroeville,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.427555,-79.72094,NA,NA
NA,Speedway 2901,NA,4380 Old William Penn Hwy NA,NA,NA,Monroeville,PA,15146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.444107,-79.768204,NA,NA
NA,Speedway 2902,NA,4420 Browns Hill Rd NA,NA,NA,Pittsburgh,PA,15217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.418995,-79.926735,NA,NA
NA,Speedway 2903,NA,4311 Steubenville Pike NA,NA,NA,Pittsburgh,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.440647,-80.093079,NA,NA
NA,Valero,NA,820 Pennsylvania Ave NA,NA,NA,Pittsburgh,PA,15233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.455967,-80.016212,NA,NA
NA,Giant Eagle 15,NA,1701 Lincoln Hwy NA,NA,NA,North Versailles,PA,15137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.370461,-79.78614,NA,NA
NA,Holy Kow LLC,NA,2300 Versailles Ave NA,NA,NA,Mckeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.345795,-79.849129,NA,NA
NA,Dollar General 8972,NA,700 Penn St NA,NA,NA,Wilkinsburg,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.443611,-79.884598,NA,NA
NA,7-eleven Inc F 36193A,NA,999 Greentree Rd NA,NA,NA,Pittsburgh,PA,15220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.416752,-80.044968,NA,NA
NA,Ross's Village Shop N Save,NA,1886 Homeville Rd NA,NA,NA,West Mifflin,PA,15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.393944,-79.888657,NA,NA
NA,7-eleven Store 36131A,NA,10 W Prospect Ave & Ingram Ave. NA,NA,NA,Pittsburgh,PA,15205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.444962,-80.06617,NA,NA
NA,Many More Asian Market,NA,3050 Smallman St NA,NA,NA,Pittsburgh,PA,15201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.460068,-79.972733,NA,NA
NA,Sunoco,NA,7701 Penn Ave NA,NA,NA,Pittsburgh,PA,15221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.446556,-79.89325,NA,NA
NA,Las Palmas Iga 2,NA,1616 Broadway Ave NA,NA,NA,Pittsburgh,PA,15216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.410118,-80.02478,NA,NA
NA,Perry Market,NA,2601 Perrysville Ave NA,NA,NA,Pittsburgh,PA,15214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.471176,-80.00872,NA,NA
NA,Dollar General 15169,NA,120 Three Degree Rd NA,NA,NA,Pittsburgh,PA,15237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.544304,-80.033058,NA,NA
NA,Samba Market,NA,2520 Bedford Ave NA,NA,NA,Pittsburgh,PA,15219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.450806,-79.972191,NA,NA
NA,Giant Eagle 29,NA,1356 Hoffman Blvd NA,NA,NA,West Mifflin,PA,15122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.382355,-79.869904,NA,NA
NA,Ceebee Market,NA,202 Brownsville Rd NA,NA,NA,Pittsburgh,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.415752,-79.987274,NA,NA
NA,Donut Connection,NA,2414 Brownsville Rd NA,NA,NA,Pittsburgh,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.386833,-79.982285,NA,NA
NA,BP Stop N Go,NA,638 Brown Ave NA,NA,NA,Turtle Creek,PA,15145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.425694,-79.834602,NA,NA
NA,Speedway 6503,NA,2325 5th Ave NA,NA,NA,Mckeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.35339,-79.837303,NA,NA
NA,Everest Food,NA,308 Curry Hollow Rd NA,NA,NA,Pittsburgh,PA,15236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.335968,-79.973244,NA,NA
NA,Whitehall Center,NA,1406 Radford Rd NA,NA,NA,Pittsburgh,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.363575,-79.96801,NA,NA
NA,Uni Mart,NA,101 Fern Hollow Rd NA,NA,NA,Coraopolis,PA,15108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.521252,-80.192604,NA,NA
NA,Hanini Market,NA,3245 Brighton Rd NA,NA,NA,Pittsburgh,PA,15212,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.476002,-80.031479,NA,NA
NA,Mercy Market LLC,NA,6 Mercy St NA,NA,NA,Pittsburgh,PA,15214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.462399,-80.008545,NA,NA
NA,Bloomfield Saturday Market,NA,5050 Liberty Ave NA,NA,NA,Pittsburgh,PA,15224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.459114,-79.944321,NA,NA
NA,Subhalaxmi Grocery,NA,2950 Brownsville Rd NA,NA,NA,Pittsburgh,PA,15227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.381584,-79.976295,NA,NA
NA,Liberty Gasoline Service Lp,NA,2615 Liberty Way NA,NA,NA,Mckeesport,PA,15133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.32848,-79.856316,NA,NA
NA,Dollar General 14967,NA,740 Lysle Blvd NA,NA,NA,McKeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.352184,-79.857201,NA,NA
NA,Red Paprika Food LLC,NA,1900 Grandview Ave NA,NA,NA,Mckeesport,PA,15132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.340023,-79.836807,NA,NA
NA,Triangle Mart,NA,101 Amanda Ave NA,NA,NA,Pittsburgh,PA,15210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.418339,-79.988258,NA,NA
NA,GetGo 3005,NA,1000 Hayden Blvd NA,NA,NA,Elizabeth,PA,15037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.264488,-79.878654,NA,NA
